金庸	射鵰英雄傳	?M=book&P=55	美格騰製作 2006/2/12 (1896K) tiknuhc按掃描檔勘誤多處 2017/8/4
黃易	新版尋秦記	?M=book&P=81	申明生校正 2017/12/1 (2955K)
黃易	覆雨翻雲	?M=book&P=70	美格騰製作 2003/7/15 (3899K) 震古爍金勘誤四18處五34處六73處 2017/10/6
黃易	荊楚爭雄記	?M=book&P=223	美格騰製作 2003/1/17 (239K) Vincent勘誤9處、ED2015勘誤4處 2016/1/1
黃易	大唐雙龍傳	?M=book&P=191	美格騰製作 2003/10/19 (7647K) sky勘誤四1處 2017/12/1
黃易	日月當空	?M=book&P=17XZ	張燈製作 2017/12/1 (558K)
黃易	烏金血劍	?M=book&P=236	美格騰製作 2003/3/21 (242K) Vincent勘誤 2015/9/4
黃易	邊荒傳說	?M=book&P=423	美格騰製作 2005/7/27 (5761K) JC勘誤一6處三1處四3處五7處六2處七79處 2017/1/6
黃易	雲夢城之謎	?M=book&P=1127	邪派同盟製作 2011/3/4 (782K) Vincent勘誤1處 2016/10/7
黃易	大劍師傳奇	?M=Share&P=081102	假面測試員製作 2008/11/2 (1728K) 敖先榮勘誤三39處 2016/1/1
黃鷹	天蠶變	?M=Share&P=0847	Andy Lin製作 2008/12/9 (1430K) mPDB勘誤變17處再變57處 2016/12/2
黃鷹	吸血蛾	?M=book&P=1218	陳冠宏製作 2012/3/3 (442K) mPDB勘誤17處 2016/12/2
黃鷹	黑蜥蜴	?M=book&P=11A0	嘉明製作 2011/7/1 (310K) mPDB勘誤19處 2016/12/2
黃鷹	羅剎女	?M=book&P=1191	嘉明製作 2011/6/17 (386K) 難兄難弟勘誤1處 2016/12/2
黃鷹	水晶人	?M=book&P=1139	陳冠宏製作 2011/3/25 (455K) mPDB勘誤28處 2016/12/2
黃鷹	無翼蝙蝠	?M=book&P=1302	嘉明製作 2013/1/4 (506K) mPDB勘誤7處 2016/12/2
黃鷹	大俠沈勝衣	?M=book&P=1125	嘉明製作 2011/2/25 (459K) Gilbert勘誤9處 2017/8/4
黃鷹	白蜘蛛	?M=book&P=1339	陳冠宏製作 2013/2/8 (133K) A Yung勘誤 2014/12/5
黃鷹	畫眉鳥	?M=book&P=1340	陳冠宏製作 2011/2/8 (136K) A Yung勘誤 2014/12/5
黃鷹	骷髏殺手	?M=book&P=14X4	陳冠宏製作 2014/10/3 (122K) 敖先榮勘誤 2015/2/6
黃鷹	相思夫人	?M=book&P=1169	陳冠宏製作 2011/4/29 (113K) 敖先榮勘誤 2014/8/1
黃鷹	玉蜻蜓	?M=book&P=14X3	陳冠宏製作 2014/10/3 (125K)
黃鷹	十三殺手	?M=book&P=1155	嘉明製作 2011/4/22 (228K)
黃鷹	鳳鳳劫	?M=book&P=1161	嘉明製作 2011/4/29 (172K) 敖先榮勘誤 2014/9/5
黃鷹	無腸公子	?M=book&P=1170	嘉明製作 2011/5/6 (161K) 費格遜勘誤1處並提供書影 2017/8/4
黃鷹	死亡鳥	?M=book&P=1171	嘉明製作 2011/5/6 (152K) A Yung勘誤 2014/12/5
黃鷹	鬼簫	?M=book&P=1174	嘉明製作 2011/5/13 (155K) 敖先榮勘誤 2015/1/2
黃鷹	銀狼	?M=book&P=1175	嘉明製作 2011/5/13 (154K) Bryan勘誤 2015/9/4
黃鷹	碧血幽靈	?M=book&P=1179	嘉明製作 2011/5/20 (152K) A Yung勘誤 2014/12/5
黃鷹	七夜勾魂	?M=book&P=1184	嘉明製作 2011/5/27 (151K) A Yung勘誤 2014/12/5
黃鷹	天刀	?M=book&P=13D2	guinness製作 2013/6/7 (157K) Gilbert勘誤 2014/11/7
黃鷹	追獵八百里	?M=book&P=1189	嘉明製作 2011/6/3 (144K)
黃鷹	風雷引	?M=book&P=1195	嘉明製作 2011/6/24 (247K) 旺財8341勘誤1處並提供書影 2017/7/7
黃鷹	屠龍	?M=book&P=1136	陳冠宏製作 2011/3/18 (260K)
黃鷹	風神七戒	?M=book&P=14BB6	陳冠宏製作 2014/12/5 (279K) A Yung勘誤 2014/12/5
黃鷹	銷魂令	?M=book&P=14Y5	陳冠宏製作 2014/11/7 (306K) A Yung勘誤 2014/12/5
黃鷹	飛虹無敵	?M=book&P=11A3	嘉明製作 2011/7/15 (236K) A Yung勘誤 2014/12/5
黃鷹	御用殺手	?M=book&P=11B0	嘉明製作 2011/7/22 (306K) A Yung勘誤 2014/12/5
黃鷹	雁血飄香	?M=book&P=11D4	嘉明製作 2011/8/19 (294K)
黃鷹	飛龍引	?M=book&P=11B2	嘉明製作 2011/7/29 (348K)
黃鷹	九月奔雷	?M=book&P=11D8	嘉明製作 2011/8/20 (216K) A Yung勘誤 2014/12/5
黃鷹	封神劫	?M=book&P=11E0	嘉明製作 2011/8/21 (238K)
黃鷹	碧血濺京華	?M=book&P=11F9	嘉明製作 2011/9/4 (419K) A Yung勘誤 2014/12/5
黃鷹	名劍	?M=book&P=14BA9	陳冠宏製作 2014/11/7 (138K) A Yung勘誤 2014/11/7
黃鷹	天下第一刺客	?M=book&P=15N0	陳冠宏製作 2015/7/3 (91K)
黃鷹	天魔	?M=book&P=11J4	Peter Ko校正 2011/9/27 (407K) A Yung勘誤 2014/12/5
黃鷹	毒連環	?M=book&P=14Y7	陳冠宏製作 2014/11/7 (241K)
黃鷹	風雲十七劍	?M=book&P=1199	嘉明製作 2011/7/1 (229K) 難兄難弟勘誤 2015/2/6
黃鷹	妖魂	?M=book&P=11B1	嘉明製作 2011/7/22 (530K) 難兄難弟勘誤 2015/2/6
黃鷹	賊贓	?M=book&P=15S4	陳冠宏製作 2015/10/2 (198K)
司馬翎	關洛風雲錄	?M=book&P=14L9	Simon製作 2014/7/4 (1092K) giff勘誤10處 2016/10/7
司馬翎	劍神傳	?M=book&P=14R6	Simon製作 2014/8/1 (1225K) Suuny勘誤16處 2017/10/6
司馬翎	白骨令	?M=book&P=1542	Simon製作 2015/2/6 (744K) giff勘誤13處 2016/10/7
司馬翎	八表雄風	?M=book&P=14BA5	Simon製作 2014/11/7 (1482K) 石琦勘誤126處 2017/11/3
司馬翎	仙州劍隱	?M=book&P=14BA4	Simon製作 2014/11/7 (224K)
司馬翎	劍氣千幻錄	?M=book&P=14P1	Simon製作 2014/7/4 (1283K)
司馬翎	掛劍懸情記	?M=Share&P=10H0	嘉明製作 2011/7/18 (1393K) Anthony勘誤480處 2017/1/6
司馬翎	血羽檄	?M=book&P=1198	陳冠宏製作 2011/6/24 (1242K) giff勘誤58處 2017/10/6
司馬翎	飛羽天關	?M=book&P=193	陳冠宏校正 2011/3/11 (1235K) 陳冠宏勘誤 2015/2/6
司馬翎	倚刀春夢	?M=book&P=1159	陳冠宏製作 2011/4/22 (180K) mPDB勘誤 2014/4/4
司馬翎	金浮圖	?M=book&P=1134	null
司馬翎	丹鳳針	?M=book&P=1181	null
司馬翎	劍海鷹揚	?M=book&P=1186	Simon再校正 2014/5/2 (1556K) giff勘誤3處 2016/2/5
司馬翎	飲馬黃河	?M=book&P=11B5	Simon再校正 2014/5/2 (1304K)
司馬翎	聖劍飛霜	?M=book&P=11F5	Simon再校正 2015/6/5 (1221K) giff勘誤3處 2016/9/2
司馬翎	帝疆爭雄記	?M=book&P=12D9	Simon製作 2012/10/5 (1736K) 張鴻基勘誤19處 2017/11/3
司馬翎	檀車俠影	?M=book&P=13M9	Simon製作 2013/11/8 (1191K) giff勘誤3處 2017/1/6
司馬翎	纖手馭龍	?M=book&P=13P0	Simon製作 2013/12/6 (1485K) giff勘誤4處 2016/12/2
司馬翎	鶴高飛	?M=book&P=14B8	Simon製作 2014/4/4 (770K) 敖先榮勘誤 2014/5/2
司馬翎	紅粉干戈	?M=book&P=14B9	Simon製作 2014/4/4 (1401K) 張鴻基勘誤44處 2017/11/3
司馬翎	劍膽琴魂記	?M=book&P=14C0	Simon製作 2014/4/4 (877K) giff勘誤6處 2017/8/4
司馬翎	鐵柱雲旗	?M=book&P=14Z1	Simon製作 2014/11/7 (1443K)
司馬翎	武道．胭脂劫	?M=book&P=14G7	Simon製作 2014/5/2 (1539K) 敖先榮勘誤 2015/1/2
司馬翎	玉鉤斜	?M=book&P=14J3	Simon製作 2014/6/6 (1086K)
司馬翎	強人	?M=book&P=14X7	Simon製作 2014/10/3 (1084K) Simon、ED2015勘誤 2015/2/6
司馬翎	驚濤	?M=book&P=14X8	Simon製作 2014/10/3 (167K)
司馬翎	情鑄江湖	?M=book&P=14X9	Simon製作 2014/10/3 (348K)
司馬翎	極限	?M=book&P=14Q7	Simon製作 2014/8/1 (735K)
司馬翎	迷霧	?M=book&P=14R0	Simon製作 2014/8/1 (177K) 敖先榮勘誤 2014/9/5
司馬翎	春雨孤行	?M=book&P=14W3	Simon製作 2014/10/3 (166K)
司馬翎	刀影瑤姬	?M=book&P=1519	嘉明製作 2015/1/2 (1449K) 張鴻基勘誤28處 2017/2/3
司馬紫煙	紫玉釵	?M=book&P=14D9	嘉明製作 2014/7/4 (2409K)
司馬紫煙	多情浪子	?M=book&P=1145	嘉明製作 2011/4/8 (1224K) mPDB勘誤 2014/7/4
司馬紫煙	情劍山河	?M=book&P=1151	嘉明製作 2011/4/15 (719K) mPDB勘誤 2014/7/4
司馬紫煙	金玉盟	?M=book&P=1152	嘉明製作 2011/4/15 (548K) 敖先榮勘誤 2014/1/4
司馬紫煙	紅粉刀王	?M=book&P=1160	嘉明製作 2011/4/29 (1183K) Trotsky勘誤1處 2017/1/6
司馬紫煙	六月飛霜	?M=book&P=11J9	嘉明製作 2011/10/1 (777K) 難兄難弟、ED2015勘誤 2015/2/6
司馬紫煙	null	?M=book&P=11K7	嘉明製作 2011/10/27 (521K) 敖先榮勘誤 2014/8/1
司馬紫煙	千樹梅花一劍寒	?M=book&P=11L8	陳冠宏製作 2011/11/24 (1278K) Eirene勘誤16處 2017/3/3
司馬紫煙	劍神	?M=book&P=12B9	陳冠宏製作 2012/9/7 (440K) mPDB勘誤 2014/7/4
司馬紫煙	彩鳳飛	?M=book&P=15M0	陳冠宏製作 2015/7/3 (548K)
司馬紫煙	一字劍	?M=book&P=15N4	陳冠宏製作 2015/8/7 (947K)
玉翎燕	木劍驚鴻	?M=Share&P=10F5	嘉明製作 2010/7/1 (749K) 東亞病夫勘誤 2015/2/6
玉翎燕	五嶽一奇	?M=Share&P=10F6	嘉明製作 2010/7/2 (1301K) mPDB轉檔 2010/10/28
玉翎燕	尺八無情簫	?M=book&P=1108	嘉明製作 2011/1/21 (595K) 敖先榮勘誤 2013/8/2
玉翎燕	藍衫銀劍	?M=book&P=11H7	嘉明製作 2011/9/19 (1213K)
玉翎燕	劍雙飛	?M=book&P=11K1	嘉明製作 2011/10/14 (1060K)
蕭逸	馬鳴風蕭蕭	?M=book&P=186	美格騰製作 2002/11/29 (1495K) mPDB勘誤 2011/8/15
蕭逸	飲馬流花河	?M=book&P=188	美格騰製作 2002/11/29 (1220K) mPDB勘誤 2011/8/16
蕭逸	笑解金刀	?M=book&P=189	美格騰製作 2002/11/2 (577K) 敖先榮勘誤 2013/8/16
蕭逸	無憂公主	?M=book&P=227	美格騰製作 2003/2/20 (1533K) mPDB勘誤 2011/8/16
蕭逸	雪落馬蹄	?M=Share&P=09A4	美格騰製作 2009/10/30 (965K) mPDB勘誤 2011/8/18
蕭逸	天龍地虎	?M=book&P=11L6	嘉明製作 2011/11/18 (564K)
蕭逸	含情看劍	?M=book&P=13H5	guinness製作 2013/9/13 (918K)
蕭瑟	絕谷英豪傳	?M=Share&P=1082	嘉明製作 2010/4/11 (506K) mPDB勘誤 2011/8/18
蕭瑟	巨劍回龍	?M=book&P=14T5	嘉明製作 2014/9/5 (1054K)
蕭瑟	追雲搏電錄	?M=book&P=1129	嘉明製作 2011/3/11 (1054K)
蕭瑟	落星追魂	?M=book&P=10O6	嘉明製作 2010/10/16 (1342K) 東亞病夫、ED2015勘誤 2015/2/6
蕭瑟	五鳳朝陽	?M=book&P=1120	嘉明製作 2011/2/18 (674K)
蕭瑟	射日神劍	?M=book&P=1509	嘉明製作 2015/1/2 (1386K) A Yung勘誤 2015/1/2
蕭瑟	殘缺書生	?M=book&P=1143	嘉明製作 2011/4/1 (1046K)
蕭瑟	青衣修羅傳	?M=book&P=1325	嘉明製作 2013/1/25 (915K)
蕭瑟	白帝青后	?M=book&P=1352	嘉明製作 2013/2/22 (1063K) 唐賽兒、ED2105勘誤 2015/1/2
雲中岳	血漢妖狐	?M=book&P=11M1	陳冠宏製作 2011/11/30 (690K) xyfh66勘誤 2013/4/12
雲中岳	強龍過江	?M=book&P=1291	陳冠宏製作 2012/7/15 (697K)
雲中岳	劍海情濤	?M=book&P=11J5	嘉明製作 2011/9/28 (1514K) mPDB勘誤 2015/2/6
雲中岳	大地龍騰	?M=book&P=1220	嘉明製作 2012/3/6 (1649K)
雲中岳	莽野龍翔	?M=book&P=1394	嘉明製作 2013/4/12 (1537K)
雲中岳	火鳳凰	?M=book&P=11K2	嘉明製作 2011/10/17 (762K) 難兄難弟勘誤1處 2016/3/4
雲中岳	殺手春秋	?M=book&P=11L7	嘉明製作 2011/11/22 (769K) 潘安勘誤 2014/9/5
雲中岳	草莽爭雄	?M=book&P=1243	嘉明製作 2012/4/24 (823K)
雲中岳	霹靂天網	?M=book&P=12A3	嘉明製作 2012/8/7 (812K) chang勘誤 2012/8/14
雲中岳	京華魅影	?M=book&P=13A3	嘉明製作 2013/4/26 (765K) 旺財8341勘誤1處 2017/1/6
雲中岳	猛龍威鳳	?M=book&P=1205	嘉明製作 2012/1/23 (815K) 東亞病夫勘誤 2014/12/5
雲中岳	風塵歲月	?M=book&P=1222	嘉明製作 2012/3/15 (812K)
雲中岳	風塵怪俠	?M=book&P=1240	嘉明製作 2012/4/18 (1250K)
雲中岳	風雲錄	?M=book&P=12D7	嘉明製作 2012/10/5 (763K)
雲中岳	江漢屠龍	?M=book&P=12I8	嘉明製作 2012/11/23 (764K)
雲中岳	魅影魔蹤	?M=book&P=1385	嘉明製作 2013/3/29 (815K)
雲中岳	劍底情天	?M=book&P=11M2	嘉明製作 2011/12/1 (883K)
雲中岳	魔劍驚龍	?M=book&P=12B8	嘉明製作 2012/8/31 (804K)
雲中岳	龍虎風雲榜	?M=book&P=12H4	嘉明製作 2012/11/9 (745K)
雲中岳	湖海龍蛇	?M=book&P=12J5	嘉明製作 2012/11/30 (795K)
雲中岳	矯燕雄鷹	?M=book&P=12J6	嘉明製作 2012/11/30 (828K)
雲中岳	草莽英雄	?M=book&P=1399	嘉明製作 2013/4/19 (817K)
雲中岳	無情刀客有情天	?M=book&P=11L9	嘉明製作 2011/11/26 (755K)
雲中岳	亂世游龍	?M=book&P=1219	嘉明製作 2012/3/4 (808K) 敖先榮勘誤 2012/10/19
雲中岳	劍影迷情	?M=book&P=12D1	嘉明製作 2012/9/28 (828K)
雲中岳	冷劍飛鶯	?M=book&P=12D6	嘉明製作 2012/10/5
雲中岳	鋒刃綺情	?M=book&P=12D8	嘉明製作 2012/10/5 (805K)
雲中岳	虎踞龍蟠	?M=book&P=12J7	嘉明製作 2012/11/30 (505K)
雲中岳	烈火情挑	?M=book&P=13H1	嘉明製作 2013/9/6 (834K)
雲中岳	邪神傳	?M=book&P=1204	嘉明製作 2012/1/22 (712K) Gilbert勘誤 2015/8/7
雲中岳	碧血江南	?M=book&P=12D2	嘉明製作 2012/9/28 (765K)
雲中岳	刀氣撼春情	?M=book&P=1301	嘉明製作 2013/1/4 (826K)
雲中岳	情劍京華	?M=book&P=12O0	嘉明製作 2012/12/28 (826K)
雲中岳	虎膽雄風	?M=book&P=12M4	嘉明製作 2012/12/14 (796K)
雲中岳	湖海群英	?M=book&P=12K9	嘉明製作 2012/12/7 (767K)
雲中岳	虎嘯金陵	?M=book&P=1332	嘉明製作 2013/2/1 (816K) (武俠)
雲中岳	青鋒驚雷	?M=book&P=11M4	嘉明製作 2011/12/6 (1332K)
雲中岳	八荒龍蛇	?M=book&P=1245	嘉明製作 2012/4/28 (1431K)
雲中岳	劍壘情關	?M=book&P=12K8	嘉明製作 2012/12/7 (1427K)
雲中岳	俠影紅顏	?M=book&P=1345	嘉明製作 2013/2/8 (1317K) 景任福勘誤1處 2015/12/4
雲中岳	紅塵碧玉	?M=book&P=1202	嘉明製作 2012/1/20 (516K)
雲中岳	匣劍凝霜	?M=book&P=12G1	嘉明製作 2012/10/26 (1584K)
雲中岳	絕代梟雄	?M=book&P=12J8	嘉明製作 2012/11/30 (1135K)
雲中岳	霸海風雲	?M=book&P=12M8	嘉明製作 2012/12/21 (2478K) 敖先榮勘誤102處 2017/10/6
雲中岳	逸鳳引凰	?M=book&P=1309	嘉明製作 2013/1/11 (534K)
雲中岳	龍驤奇士	?M=book&P=11N2	嘉明製作 2011/12/30 (1260K)
雲中岳	草莽芳華	?M=book&P=1228	嘉明製作 2012/3/28 (1248K)
雲中岳	萬丈豪情	?M=book&P=12B1	嘉明製作 2012/8/24 (1200K)
雲中岳	幻劍情花	?M=book&P=1390	嘉明製作 2013/4/5 (1250K)
雲中岳	劍影寒	?M=book&P=13A8	嘉明製作 2013/5/3 (1553K)
雲中岳	大刺客	?M=book&P=1232	嘉明製作 2012/4/2 (1272K)
雲中岳	劍底揚塵	?M=book&P=1261	嘉明製作 2012/5/17 (1274K) mPDB勘誤81處 2017/4/7
雲中岳	天涯江湖路	?M=book&P=12I0	嘉明製作 2012/11/16 (1313K)
雲中岳	情天煉獄	?M=book&P=1393	嘉明製作 2013/4/5 (1325K) 問題不大勘誤 2013/5/3
雲中岳	四海鷹揚	?M=book&P=11L4	嘉明製作 2011/11/5 (772K) 嘉明勘誤 2011/11/6
雲中岳	莽原魔豹	?M=book&P=11N1	嘉明製作 2011/12/25 (758K) 嘉明更新 2012/2/29
雲中岳	濁世情鴛	?M=book&P=1299	嘉明製作 2012/7/27 (801K)
雲中岳	蛟索縛龍	?M=book&P=12A1	嘉明製作 2012/8/3 (888K)
雲中岳	霹靂刀劍情	?M=book&P=12G7	嘉明製作 2012/11/2 (773K)
雲中岳	劍仗天涯	?M=book&P=13C1	嘉明製作 2013/5/17 (853K)
雲中岳	劍嘯荒原	?M=book&P=1209	嘉明製作 2012/2/1 (1205K) 舉手之勞勘誤770處 2017/12/1
雲中岳	鋒鏑情潮	?M=book&P=1224	嘉明製作 2012/3/21 (1219K) 舉手之勞勘誤73處 2017/8/4
雲中岳	古劍懺情記	?M=book&P=12F2	嘉明製作 2012/10/19 (1165K)
雲中岳	亡命之歌	?M=book&P=1387	嘉明製作 2013/3/29 (1241K)
東方玉	縱鶴擒龍	?M=book&P=1283	嘉明製作 2012/7/1 (1476K)  giff勘誤6處 2017/5/5
東方玉	白衣俠	?M=Share&P=1039	嘉明製作 2010/2/16 (360K) 景任福勘誤1處 2016/4/1
東方玉	飛龍引	?M=Share&P=1041	嘉明製作 2010/2/18 (991K) mPDB勘誤65處 2016/12/2
東方玉	彩虹劍	?M=Share&P=1045	嘉明製作 2010/2/25 (1373K) 蓬萊方士勘誤 2015/9/4
東方玉	刀開明月環	?M=Share&P=1051	嘉明製作 2010/3/4 (791K) 難兄難弟勘誤 2015/1/2
東方玉	玉辟邪	?M=Share&P=1056	嘉明製作 2010/3/11 (852K) 難兄難弟勘誤 2015/2/6
東方玉	毒劍劫	?M=book&P=1268	嘉明製作 2012/5/24 (981K) mPDB勘誤52處 2016/12/2
東方玉	一劍破天驕	?M=book&P=1275	嘉明製作 2012/6/15 (769K) 旺財8341勘誤1處 2016/12/2
東方玉	石鼓歌	?M=book&P=1558	嘉明製作 2015/2/6 (1009K)
東方玉	金縷甲．秋水寒	?M=book&P=1295	嘉明製作 2012/7/21 (1361K) 敖先榮勘誤 2012/8/24
東方玉	金笛玉芙蓉	?M=book&P=1358	嘉明製作 2013/3/1 (749K) 敖先榮勘誤 2013/3/15
東方玉	紅線俠侶	?M=book&P=13K5	嘉明製作 2013/10/25 (1029K) mPDB勘誤54處 2016/12/2
東方玉	降龍珠	?M=book&P=14F2	嘉明製作 2014/5/2 (1313K)
東方玉	起舞蓮花劍	?M=book&P=1441	嘉明製作 2014/2/7 (679K)
東方玉	九轉簫	?M=book&P=1454	嘉明製作 2014/2/7 (1457K)
東方玉	雙鳳傳	?M=book&P=14J6	嘉明製作 2014/6/6 (848K)
東方玉	風塵三尺劍	?M=book&P=1458	嘉明製作 2014/2/7 (441K) 東亞病夫勘誤 2015/1/2
東方玉	紫玉香	?M=book&P=1459	嘉明製作 2014/2/7 (1237K) 旺財8341、ED2015勘誤 2015/2/6
東方玉	玫瑰劍	?M=book&P=14N1	嘉明製作 2014/7/4 (409K) 唐賽兒、ED2105勘誤 2015/1/2
東方玉	東方第一劍	?M=book&P=1487	嘉明製作 2014/2/7 (1216K)
東方玉	劍公子	?M=book&P=1495	嘉明製作 2014/3/7 (1071K) 難兄難弟勘誤1處 2017/10/6
東方玉	翠蓮曲	?M=book&P=14F9	嘉明製作 2014/5/2 (884K)
東方玉	龍孫	?M=book&P=14B1	嘉明製作 2014/4/4 (435K) 景任福勘誤2處 2016/3/4
東方玉	一劍小天下	?M=book&P=14D8	嘉明製作 2014/5/2 (1124K)
東方玉	新月美人刀	?M=book&P=14M0	嘉明製作 2014/7/4 (1044K)
東方玉	湖海遊龍	?M=book&P=1526	嘉明製作 2015/1/2 (718K) 難兄難弟勘誤 2015/9/4
東方玉	泉會俠蹤	?M=book&P=1705	難兄難弟製作 2017/1/6 (423K) giff勘誤上2處 2017/5/5
東方玉	神劍金釵	?M=book&P=1516	嘉明製作 2015/1/2 (926K) ED2105勘誤 2015/1/2
東方玉	三折劍	?M=book&P=1530	嘉明製作 2015/2/6 (958K) ED2015勘誤 2015/2/6
東方玉	北山驚龍	?M=Share&P=0973	陳偉森製作 2009/9/2 (920K) mPDB勘誤 2013/3/15
東方玉	霧中劍影	?M=Share&P=0995	陳偉森製作 2009/10/22 (437K) mPDB勘誤 2011/9/10
憶文	胭脂寶盒	?M=book&P=11I4	嘉明製作 2011/9/23 (496K)
憶文	白玉崙	?M=book&P=11J7	嘉明製作 2011/9/29 (335K) 敖先榮勘誤 2013/8/30
憶文	冷雨香魂	?M=book&P=11K0	嘉明製作 2011/10/6 (1269K)
憶文	翠蝶紫虹	?M=book&P=11K3	嘉明製作 2011/10/22 (772K)
憶文	豪俠嬌女	?M=book&P=1213	嘉明製作 2012/2/13 (575K)
憶文	飛虹玉女	?M=book&P=14O8	陳冠宏製作 2014/7/4 (456K) 陳冠宏重修標點 2014/9/5
憶文	玉佩金犀	?M=book&P=16B2	嘉明製作 2016/7/1 (935K)
倪匡	紫青雙劍錄	?M=book&P=17I9	嘉明製作 2017/9/1 (2492K)
倪匡	冰天俠女	?M=Share&P=10I9	嘉明製作 2010/8/6 (102K) mPDB勘誤8處 2016/11/4
倪匡	故劍	?M=book&P=1549	嘉明製作 2015/2/6 (81K) 敖先榮勘誤15處 2016/9/2
倪匡	小白鳳	?M=book&P=17G7	henry142製作 2017/7/7 (81K)
倪匡	盜盒	?M=book&P=17G8	henry142製作 2017/8/4 (105K)
倪匡	紅飛雁	?M=book&P=17K4	henry142製作 2017/9/1 (65K)
倪匡	火鳳凰	?M=book&P=1539	嘉明製作 2015/2/6 (106K) mPDB勘誤9處 2016/11/4
倪匡	八俊傑	?M=book&P=1543	嘉明製作 2015/2/6 (98K) mPDB勘誤1處 2016/11/4
倪匡	啞俠	?M=book&P=1535	嘉明製作 2015/2/6 (67K) mPDB勘誤2處 2016/11/4
倪匡	俠義金粉	?M=book&P=11E1	嘉明製作 2011/8/22 (158K) mPDB勘誤3處 2016/11/4
倪匡	鐵蝙蝠	?M=Share&P=10I8	嘉明製作 2010/8/5 (135K) mPDB勘誤2處 2016/11/4
倪匡	迴光壁	?M=book&P=17H2	henry142製作 2017/8/4 (68K)
倪匡	大俠金旋風	?M=book&P=17T0	henry142製作 2017/11/3 (136K)
倪匡	新獨臂刀	?M=Share&P=09E2	嘉明製作 2009/12/2 (83K) mPDB勘誤1處 2016/11/4
倪匡	寶劍千金	?M=book&P=17B6	henry142製作 2017/5/5 (67K)
倪匡	長虹貫日	?M=book&P=16Q0	henry142製作 2016/12/2 (68K)
倪匡	銀劍恨	?M=book&P=17E7	henry142製作 2017/6/2 (80K)
倪匡	龍虎雙劍俠	?M=book&P=16L1	guinness製作 2016/10/7 (175K)
倪匡	十三太保	?M=Share&P=1048	doomsday校正 2015/2/6 (167K) mPDB勘誤5處 2016/11/4
倪匡	殺氣嚴霜	?M=book&P=16R4	henry142製作 2016/12/2 (67K)
倪匡	影子神鞭	?M=book&P=17H1	henry142製作 2017/8/4 (68K)
